path,gender,duration
common_voice_en_18606859.mp3,male,3
common_voice_en_19803549.mp3,female,5
common_voice_en_20114967.mp3,female,5
common_voice_en_19594475.mp3,female,4
common_voice_en_145351.mp3,male,3
common_voice_en_18876159.mp3,male,5
common_voice_en_152170.mp3,female,4
common_voice_en_153785.mp3,male,3
common_voice_en_20105486.mp3,female,5
common_voice_en_18331011.mp3,female,4
common_voice_en_19770231.mp3,female,5
common_voice_en_18980387.mp3,male,5
common_voice_en_20071104.mp3,female,4
common_voice_en_18493414.mp3,male,4
common_voice_en_14136.mp3,male,4
common_voice_en_162141.mp3,female,3
common_voice_en_29335.mp3,female,3
common_voice_en_18465347.mp3,female,4
common_voice_en_18466091.mp3,female,5
common_voice_en_19091209.mp3,male,5
common_voice_en_18428442.mp3,female,4
common_voice_en_19463615.mp3,female,5
common_voice_en_15871729.mp3,female,4
common_voice_en_311734.mp3,female,3
common_voice_en_15903831.mp3,male,3
common_voice_en_19008922.mp3,male,4
common_voice_en_276767.mp3,male,3
common_voice_en_16047791.mp3,male,3
common_voice_en_18404267.mp3,female,4
common_voice_en_19010933.mp3,male,5
common_voice_en_19844328.mp3,female,5
common_voice_en_18954166.mp3,female,5
common_voice_en_18329196.mp3,male,5
common_voice_en_218200.mp3,male,3
common_voice_en_18971252.mp3,male,4
common_voice_en_18734301.mp3,male,3
common_voice_en_18473104.mp3,female,3
common_voice_en_142175.mp3,female,3
common_voice_en_18465321.mp3,female,4
common_voice_en_18631950.mp3,male,3
common_voice_en_18954216.mp3,female,4
common_voice_en_17740652.mp3,male,3
common_voice_en_18584040.mp3,male,5
common_voice_en_19828115.mp3,female,4
common_voice_en_19848189.mp3,female,3
common_voice_en_19779845.mp3,male,5
common_voice_en_19805022.mp3,male,5
common_voice_en_18131069.mp3,male,4
common_voice_en_17254373.mp3,female,3
common_voice_en_17361468.mp3,female,5
common_voice_en_15734164.mp3,male,3
common_voice_en_170844.mp3,male,3
common_voice_en_18954177.mp3,female,5
common_voice_en_19476344.mp3,male,4
common_voice_en_147356.mp3,male,3
common_voice_en_19239393.mp3,male,3
common_voice_en_176953.mp3,female,3
common_voice_en_20068656.mp3,male,5
common_voice_en_17330699.mp3,female,5
common_voice_en_17488679.mp3,female,3
common_voice_en_18102060.mp3,male,5
common_voice_en_19698703.mp3,female,5
common_voice_en_26043.mp3,female,3
common_voice_en_20092672.mp3,female,5
common_voice_en_19889769.mp3,female,3
common_voice_en_123692.mp3,female,4
common_voice_en_19010560.mp3,male,5
common_voice_en_18327068.mp3,male,4
common_voice_en_144132.mp3,female,4
common_voice_en_19823393.mp3,female,5
common_voice_en_18708286.mp3,female,4
common_voice_en_18958587.mp3,male,4
common_voice_en_19756887.mp3,female,4
common_voice_en_19755105.mp3,female,4
common_voice_en_19137216.mp3,male,5
common_voice_en_17854392.mp3,male,4
common_voice_en_18507369.mp3,male,4
common_voice_en_18542610.mp3,male,3
common_voice_en_20107769.mp3,female,5
common_voice_en_146426.mp3,male,3
common_voice_en_19672100.mp3,female,4
common_voice_en_18442114.mp3,male,5
common_voice_en_19738271.mp3,female,4
common_voice_en_17948778.mp3,male,4
common_voice_en_17274058.mp3,female,3
common_voice_en_17279713.mp3,female,5
common_voice_en_100923.mp3,male,5
common_voice_en_19598483.mp3,male,5
common_voice_en_178596.mp3,male,5
common_voice_en_18402750.mp3,female,4
common_voice_en_129462.mp3,male,3
common_voice_en_17280301.mp3,female,4
common_voice_en_19745807.mp3,male,5
common_voice_en_19163028.mp3,female,5
common_voice_en_18066750.mp3,male,3
common_voice_en_147780.mp3,female,4
common_voice_en_19467043.mp3,male,4
common_voice_en_18524698.mp3,male,4
common_voice_en_31283.mp3,female,3
common_voice_en_17290358.mp3,male,4
common_voice_en_19668941.mp3,female,5
common_voice_en_19890278.mp3,female,4
common_voice_en_17267355.mp3,male,5
common_voice_en_220871.mp3,male,3
common_voice_en_17487238.mp3,male,4
common_voice_en_18723882.mp3,male,5
common_voice_en_178386.mp3,female,3
common_voice_en_17432612.mp3,female,3
common_voice_en_18687183.mp3,female,4
common_voice_en_18925758.mp3,female,5
common_voice_en_18104782.mp3,male,4
common_voice_en_19136884.mp3,male,5
common_voice_en_165495.mp3,female,5
common_voice_en_18825736.mp3,female,5
common_voice_en_17285765.mp3,female,3
common_voice_en_18775470.mp3,male,4
common_voice_en_18113796.mp3,male,3
common_voice_en_18561734.mp3,male,4
common_voice_en_18483258.mp3,female,4
common_voice_en_28131.mp3,female,3
common_voice_en_152193.mp3,female,4
common_voice_en_18655901.mp3,male,5
common_voice_en_20109938.mp3,female,5
common_voice_en_14664177.mp3,male,4
common_voice_en_109568.mp3,male,3
common_voice_en_189480.mp3,female,3
common_voice_en_19768171.mp3,female,5
common_voice_en_18666408.mp3,male,3
common_voice_en_17388062.mp3,male,4
common_voice_en_19292295.mp3,male,4
common_voice_en_19010918.mp3,male,5
common_voice_en_18650235.mp3,male,3
common_voice_en_19911108.mp3,male,3
common_voice_en_20109720.mp3,female,4
common_voice_en_19677478.mp3,male,4
common_voice_en_18999377.mp3,male,4
common_voice_en_17725607.mp3,male,3
common_voice_en_20093014.mp3,female,4
common_voice_en_167363.mp3,male,3
common_voice_en_19773604.mp3,female,5
common_voice_en_18985608.mp3,male,4
common_voice_en_20069434.mp3,female,5
common_voice_en_101080.mp3,female,5
common_voice_en_26254.mp3,female,3
common_voice_en_220885.mp3,male,4
common_voice_en_18539101.mp3,male,5
common_voice_en_28003.mp3,female,3
common_voice_en_18499898.mp3,female,4
common_voice_en_19343164.mp3,female,4
common_voice_en_19246269.mp3,male,3
common_voice_en_1337070.mp3,male,3
common_voice_en_18840228.mp3,female,4
common_voice_en_19641774.mp3,female,5
common_voice_en_27774.mp3,female,3
common_voice_en_19463633.mp3,female,4
common_voice_en_18473490.mp3,male,4
common_voice_en_170721.mp3,male,4
common_voice_en_20132397.mp3,female,5
common_voice_en_17771951.mp3,female,3
common_voice_en_18460363.mp3,female,3
common_voice_en_17263035.mp3,male,4
common_voice_en_18513843.mp3,male,4
common_voice_en_18065821.mp3,female,3
common_voice_en_1774430.mp3,female,3
common_voice_en_19839628.mp3,female,5
common_voice_en_157109.mp3,female,3
common_voice_en_20006442.mp3,female,3
common_voice_en_20049302.mp3,male,3
common_voice_en_19823358.mp3,female,5
common_voice_en_18442232.mp3,male,4
common_voice_en_20148056.mp3,male,5
common_voice_en_29537.mp3,female,3
common_voice_en_17250190.mp3,female,4
common_voice_en_18066408.mp3,male,4
common_voice_en_20006654.mp3,female,4
common_voice_en_17269232.mp3,female,3
common_voice_en_19672097.mp3,female,4
common_voice_en_18007224.mp3,male,3
common_voice_en_29823.mp3,female,3
common_voice_en_18492741.mp3,male,3
common_voice_en_18483232.mp3,female,4
common_voice_en_17903850.mp3,male,3
common_voice_en_19201161.mp3,male,4
common_voice_en_20026687.mp3,male,5
common_voice_en_27667.mp3,female,4
common_voice_en_19857702.mp3,female,3
common_voice_en_18812780.mp3,male,3
common_voice_en_19821627.mp3,female,4
common_voice_en_207107.mp3,male,5
common_voice_en_17330700.mp3,female,3
common_voice_en_17577417.mp3,male,3
common_voice_en_18924789.mp3,male,4
common_voice_en_18954226.mp3,female,5
common_voice_en_297226.mp3,female,3
common_voice_en_17872580.mp3,female,4
common_voice_en_19795402.mp3,female,4
common_voice_en_19136900.mp3,male,5
common_voice_en_19623144.mp3,male,4
common_voice_en_26252.mp3,female,4
common_voice_en_18581256.mp3,female,3
common_voice_en_18634295.mp3,male,3
common_voice_en_132247.mp3,female,4
common_voice_en_106170.mp3,male,3
common_voice_en_19163270.mp3,male,5
common_voice_en_18650090.mp3,male,5
common_voice_en_16048856.mp3,female,4
common_voice_en_19741290.mp3,male,4
common_voice_en_18571397.mp3,male,4
common_voice_en_18664552.mp3,female,3
common_voice_en_19982712.mp3,male,5
common_voice_en_30957.mp3,female,4
common_voice_en_17300749.mp3,female,5
common_voice_en_18954154.mp3,female,5
common_voice_en_10209016.mp3,female,3
common_voice_en_115478.mp3,male,3
common_voice_en_17765909.mp3,male,4
common_voice_en_20029565.mp3,male,4
common_voice_en_17432675.mp3,female,3
common_voice_en_19765041.mp3,female,5
common_voice_en_18821184.mp3,male,5
common_voice_en_18543191.mp3,male,3
common_voice_en_153127.mp3,male,3
common_voice_en_18677247.mp3,female,4
common_voice_en_16435558.mp3,male,4
common_voice_en_20106640.mp3,female,3
common_voice_en_18752108.mp3,male,3
common_voice_en_20044782.mp3,female,3
common_voice_en_19981207.mp3,male,5
common_voice_en_18500005.mp3,female,4
common_voice_en_17450860.mp3,female,4
common_voice_en_17435711.mp3,male,4
common_voice_en_19111820.mp3,male,5
common_voice_en_16531150.mp3,male,3
common_voice_en_18129059.mp3,male,3
common_voice_en_19640514.mp3,male,4
common_voice_en_18685951.mp3,female,5
common_voice_en_19185525.mp3,male,4
common_voice_en_18463673.mp3,female,3
common_voice_en_17877355.mp3,male,3
common_voice_en_17726021.mp3,male,4
common_voice_en_17822141.mp3,female,4
common_voice_en_19743958.mp3,male,4
common_voice_en_17380860.mp3,male,5
common_voice_en_19871740.mp3,male,5
common_voice_en_132645.mp3,male,3
common_voice_en_17391110.mp3,male,4
common_voice_en_18101167.mp3,male,3
common_voice_en_19723297.mp3,female,5
common_voice_en_19839171.mp3,female,3
common_voice_en_222149.mp3,female,3
common_voice_en_18581255.mp3,female,4
common_voice_en_17728606.mp3,male,3
common_voice_en_14356544.mp3,female,3
common_voice_en_19199356.mp3,male,4
common_voice_en_17775459.mp3,female,3
common_voice_en_20039055.mp3,male,5
common_voice_en_18277242.mp3,male,3
common_voice_en_18259159.mp3,male,4
common_voice_en_311842.mp3,female,3
common_voice_en_17274562.mp3,male,5
common_voice_en_18075949.mp3,female,3
common_voice_en_20357.mp3,male,3
common_voice_en_19948497.mp3,male,3
common_voice_en_18697029.mp3,female,5
common_voice_en_19469722.mp3,female,4
common_voice_en_17866903.mp3,male,4
common_voice_en_17300642.mp3,female,4
common_voice_en_111390.mp3,male,4
common_voice_en_17730677.mp3,male,4
common_voice_en_19983091.mp3,male,5
common_voice_en_19389478.mp3,male,4
common_voice_en_17286318.mp3,male,3
common_voice_en_19954005.mp3,female,5
common_voice_en_18507512.mp3,male,3
common_voice_en_17270409.mp3,male,3
common_voice_en_18685634.mp3,female,3
common_voice_en_17792509.mp3,female,3
common_voice_en_17877704.mp3,male,4
common_voice_en_19755158.mp3,female,4
common_voice_en_19351650.mp3,male,3
common_voice_en_19540767.mp3,male,4
common_voice_en_29578.mp3,female,4
common_voice_en_18673286.mp3,male,4
common_voice_en_18675220.mp3,male,3
common_voice_en_17386160.mp3,male,3
common_voice_en_18553268.mp3,male,4
common_voice_en_19430008.mp3,female,4
common_voice_en_18579250.mp3,female,5
common_voice_en_20049311.mp3,male,4
common_voice_en_18581188.mp3,female,4
common_voice_en_18691778.mp3,female,5
common_voice_en_19159102.mp3,female,5
common_voice_en_19476552.mp3,male,5
common_voice_en_19025628.mp3,male,5
common_voice_en_125247.mp3,male,3
common_voice_en_19614871.mp3,female,3
common_voice_en_159671.mp3,male,5
common_voice_en_18738651.mp3,female,5
common_voice_en_17280299.mp3,female,3
common_voice_en_153222.mp3,male,4
common_voice_en_18686840.mp3,female,5
common_voice_en_18739573.mp3,male,5
common_voice_en_19588430.mp3,male,4
common_voice_en_18503106.mp3,male,4
common_voice_en_18717349.mp3,male,4
common_voice_en_20041160.mp3,male,5
common_voice_en_18698377.mp3,female,3
common_voice_en_18902245.mp3,female,4
common_voice_en_17680997.mp3,female,4
common_voice_en_24066.mp3,male,3
common_voice_en_165431.mp3,female,5
common_voice_en_201609.mp3,male,3
common_voice_en_18697053.mp3,female,4
common_voice_en_17914768.mp3,male,4
common_voice_en_17378.mp3,female,3
common_voice_en_15905005.mp3,female,4
common_voice_en_19320134.mp3,male,5
common_voice_en_17362648.mp3,male,4
common_voice_en_17666471.mp3,male,4
common_voice_en_20038731.mp3,male,3
common_voice_en_17697088.mp3,female,3
common_voice_en_18139147.mp3,female,3
common_voice_en_208067.mp3,male,5
common_voice_en_18065824.mp3,female,3
common_voice_en_18734498.mp3,male,5
common_voice_en_19773207.mp3,male,4
common_voice_en_19698634.mp3,female,5
common_voice_en_18718617.mp3,male,5
common_voice_en_18792395.mp3,male,5
common_voice_en_18364975.mp3,male,4
common_voice_en_20131750.mp3,male,3
common_voice_en_19813987.mp3,female,5
common_voice_en_17999289.mp3,female,4
common_voice_en_19677223.mp3,male,4
common_voice_en_17258687.mp3,female,5
common_voice_en_18706710.mp3,male,5
common_voice_en_18718986.mp3,male,3
common_voice_en_18542791.mp3,male,4
common_voice_en_12831.mp3,female,5
common_voice_en_18709350.mp3,male,5
common_voice_en_18811359.mp3,male,3
common_voice_en_18513717.mp3,male,5
common_voice_en_18707447.mp3,male,5
common_voice_en_18283707.mp3,male,3
common_voice_en_17450787.mp3,female,3
common_voice_en_205963.mp3,female,5
common_voice_en_221157.mp3,male,5
common_voice_en_19966621.mp3,female,5
common_voice_en_122399.mp3,male,3
common_voice_en_172456.mp3,female,5
common_voice_en_18707226.mp3,female,4
common_voice_en_17261971.mp3,male,4
common_voice_en_19118338.mp3,female,4
common_voice_en_18673733.mp3,male,5
common_voice_en_10208975.mp3,female,3
common_voice_en_18686580.mp3,female,5
common_voice_en_18065519.mp3,female,5
common_voice_en_18692831.mp3,female,3
common_voice_en_29056.mp3,female,3
common_voice_en_19389345.mp3,male,5
common_voice_en_20105562.mp3,female,5
common_voice_en_20006003.mp3,female,4
common_voice_en_29803.mp3,female,3
common_voice_en_201913.mp3,female,3
common_voice_en_17279411.mp3,male,4
common_voice_en_17991790.mp3,female,3
common_voice_en_172698.mp3,female,5
common_voice_en_14961967.mp3,female,5
common_voice_en_17365159.mp3,male,4
common_voice_en_19855119.mp3,female,4
common_voice_en_18425418.mp3,male,4
common_voice_en_19102422.mp3,male,3
common_voice_en_18708542.mp3,female,5
common_voice_en_18155335.mp3,female,3
common_voice_en_15735735.mp3,female,4
common_voice_en_263389.mp3,female,4
common_voice_en_31262.mp3,female,3
common_voice_en_17726164.mp3,male,3
common_voice_en_18508645.mp3,female,4
common_voice_en_18626745.mp3,male,5
common_voice_en_17783003.mp3,female,4
common_voice_en_28219.mp3,female,4
common_voice_en_29001.mp3,female,3
common_voice_en_220901.mp3,male,5
common_voice_en_19599404.mp3,male,4
common_voice_en_19598294.mp3,female,3
common_voice_en_19798365.mp3,male,5
common_voice_en_247088.mp3,male,3
common_voice_en_18737893.mp3,female,5
common_voice_en_17808655.mp3,male,4
common_voice_en_30357.mp3,female,3
common_voice_en_29191.mp3,female,4
common_voice_en_19471418.mp3,male,4
common_voice_en_17251940.mp3,female,4
common_voice_en_17271140.mp3,male,5
common_voice_en_18521459.mp3,male,5
common_voice_en_18672820.mp3,female,5
common_voice_en_18651232.mp3,male,4
common_voice_en_18686881.mp3,female,4
common_voice_en_18861.mp3,male,4
common_voice_en_130442.mp3,male,5
common_voice_en_18698309.mp3,female,5
common_voice_en_18423186.mp3,male,3
common_voice_en_19828017.mp3,female,4
common_voice_en_19717430.mp3,female,5
common_voice_en_27842.mp3,female,3
common_voice_en_18646893.mp3,male,4
common_voice_en_19091248.mp3,male,4
common_voice_en_19538468.mp3,female,3
common_voice_en_137504.mp3,male,3
common_voice_en_3569666.mp3,male,5
common_voice_en_18121302.mp3,male,3
common_voice_en_10208773.mp3,female,5
common_voice_en_18557004.mp3,male,4
common_voice_en_17386351.mp3,male,5
common_voice_en_17967682.mp3,male,3
common_voice_en_17658764.mp3,male,3
common_voice_en_18439446.mp3,male,5
common_voice_en_19180792.mp3,male,5
common_voice_en_19747777.mp3,male,5
common_voice_en_18106783.mp3,female,4
common_voice_en_18989977.mp3,male,5
common_voice_en_18642776.mp3,male,3
common_voice_en_26059.mp3,female,4
common_voice_en_20069481.mp3,female,4
common_voice_en_17392592.mp3,male,3
common_voice_en_18524955.mp3,female,4
common_voice_en_17517034.mp3,male,5
common_voice_en_143214.mp3,male,3
common_voice_en_20041972.mp3,male,5
common_voice_en_18579417.mp3,female,3
common_voice_en_17250258.mp3,male,4
common_voice_en_17451143.mp3,male,4
common_voice_en_18152760.mp3,male,3
common_voice_en_20110540.mp3,female,5
common_voice_en_217945.mp3,male,3
common_voice_en_17903841.mp3,male,3
common_voice_en_19807715.mp3,female,5
common_voice_en_19743282.mp3,female,5
common_voice_en_18645299.mp3,female,4
common_voice_en_19613180.mp3,female,4
common_voice_en_18665569.mp3,female,4
common_voice_en_126587.mp3,male,4
common_voice_en_17298413.mp3,female,3
common_voice_en_19755140.mp3,female,3
common_voice_en_147205.mp3,male,4
common_voice_en_18114209.mp3,female,4
common_voice_en_19697242.mp3,female,5
common_voice_en_18442241.mp3,male,3
common_voice_en_18503192.mp3,female,3
common_voice_en_29193.mp3,female,3
common_voice_en_17831985.mp3,female,3
common_voice_en_20016694.mp3,female,5
common_voice_en_18453377.mp3,male,3
common_voice_en_145696.mp3,male,3
common_voice_en_221113.mp3,male,3
common_voice_en_19945148.mp3,male,5
common_voice_en_19942023.mp3,male,4
common_voice_en_18128184.mp3,male,3
common_voice_en_201898.mp3,female,4
common_voice_en_17708051.mp3,male,4
common_voice_en_20065804.mp3,female,3
common_voice_en_29657.mp3,female,3
common_voice_en_18697696.mp3,female,3
common_voice_en_20132740.mp3,female,5
common_voice_en_19890249.mp3,female,4
common_voice_en_18102190.mp3,male,4
common_voice_en_19388564.mp3,male,4
common_voice_en_18674126.mp3,male,3
common_voice_en_19010824.mp3,male,3
common_voice_en_19286058.mp3,female,4
common_voice_en_166145.mp3,male,3
common_voice_en_17256507.mp3,female,3
common_voice_en_17292715.mp3,male,4
common_voice_en_18844533.mp3,female,4
common_voice_en_20120549.mp3,male,5
common_voice_en_18762338.mp3,male,3
common_voice_en_19844322.mp3,female,4
common_voice_en_18065486.mp3,female,3
common_voice_en_28270.mp3,female,3
common_voice_en_18507157.mp3,male,3
common_voice_en_17248570.mp3,male,4
common_voice_en_20051942.mp3,male,4
common_voice_en_19163022.mp3,female,5
common_voice_en_30585.mp3,female,3
common_voice_en_18579345.mp3,female,4
common_voice_en_19827592.mp3,female,5
common_voice_en_18882498.mp3,male,5
common_voice_en_19195528.mp3,male,4
common_voice_en_18865956.mp3,female,5
common_voice_en_17488698.mp3,female,5
common_voice_en_18996350.mp3,male,4
common_voice_en_18488600.mp3,male,4
common_voice_en_1142614.mp3,male,5
common_voice_en_176367.mp3,female,4
common_voice_en_19878640.mp3,female,4
common_voice_en_19720432.mp3,female,5
common_voice_en_19010956.mp3,male,5
common_voice_en_17657048.mp3,female,3
common_voice_en_33601.mp3,male,3
common_voice_en_18524917.mp3,female,3
common_voice_en_18975618.mp3,male,5
common_voice_en_18999636.mp3,male,4
common_voice_en_19847086.mp3,male,5
common_voice_en_18994778.mp3,male,3
common_voice_en_18547663.mp3,male,4
common_voice_en_20043703.mp3,male,4
common_voice_en_152601.mp3,male,4
common_voice_en_29366.mp3,female,4
common_voice_en_18139187.mp3,female,3
common_voice_en_18485246.mp3,female,3
common_voice_en_18542955.mp3,male,4
common_voice_en_19973632.mp3,male,3
common_voice_en_18542316.mp3,male,3
common_voice_en_17863644.mp3,male,3
common_voice_en_18307946.mp3,male,5
common_voice_en_148975.mp3,male,4
common_voice_en_217974.mp3,male,4
common_voice_en_18859047.mp3,male,4
common_voice_en_17332716.mp3,male,3
common_voice_en_18665664.mp3,female,5
common_voice_en_18883277.mp3,male,3
common_voice_en_18255482.mp3,male,3
common_voice_en_179457.mp3,male,4
common_voice_en_186247.mp3,female,4
common_voice_en_17275982.mp3,male,3
common_voice_en_17434930.mp3,female,5
common_voice_en_18976702.mp3,male,5
common_voice_en_19720902.mp3,female,5
common_voice_en_18474210.mp3,male,3
common_voice_en_19159534.mp3,female,4
common_voice_en_18643918.mp3,male,3
common_voice_en_19018156.mp3,male,4
common_voice_en_18660282.mp3,male,4
common_voice_en_18483285.mp3,female,4
common_voice_en_18547787.mp3,male,4
common_voice_en_19091208.mp3,male,3
common_voice_en_19624254.mp3,male,5
common_voice_en_106192.mp3,male,4
common_voice_en_19725888.mp3,female,4
common_voice_en_29325.mp3,female,3
common_voice_en_18340521.mp3,female,4
common_voice_en_17280291.mp3,female,4
common_voice_en_19697765.mp3,female,4
common_voice_en_18525043.mp3,female,4
common_voice_en_18114064.mp3,male,3
common_voice_en_19656398.mp3,female,5
common_voice_en_19588710.mp3,male,5
common_voice_en_17269721.mp3,male,4
common_voice_en_17831864.mp3,female,3
common_voice_en_20069411.mp3,female,3
common_voice_en_19869775.mp3,male,5
common_voice_en_19692043.mp3,female,3
common_voice_en_19537795.mp3,male,5
common_voice_en_17252619.mp3,male,3
common_voice_en_19476246.mp3,male,5
common_voice_en_17275289.mp3,male,3
common_voice_en_147149.mp3,male,4
common_voice_en_18158660.mp3,male,4
common_voice_en_145785.mp3,male,3
common_voice_en_17391024.mp3,male,5
common_voice_en_17789975.mp3,female,4
common_voice_en_173878.mp3,female,3
common_voice_en_20130146.mp3,female,3
common_voice_en_201905.mp3,female,4
common_voice_en_19628789.mp3,female,5
common_voice_en_19770302.mp3,female,4
common_voice_en_18686088.mp3,female,5
common_voice_en_17445482.mp3,male,4
common_voice_en_18648807.mp3,male,3
common_voice_en_18117871.mp3,male,4
common_voice_en_18994871.mp3,male,4
common_voice_en_17789991.mp3,female,3
common_voice_en_19820288.mp3,male,4
common_voice_en_202859.mp3,male,4
common_voice_en_17558576.mp3,male,5
common_voice_en_18686323.mp3,female,5
common_voice_en_19469652.mp3,female,5
common_voice_en_19533590.mp3,female,5
common_voice_en_18935155.mp3,male,4
common_voice_en_182949.mp3,male,3
common_voice_en_17253356.mp3,male,3
common_voice_en_30494.mp3,female,3
common_voice_en_20046861.mp3,female,5
common_voice_en_18750234.mp3,male,4
common_voice_en_19172218.mp3,male,4
common_voice_en_28621.mp3,female,3
common_voice_en_18066436.mp3,male,4
common_voice_en_196634.mp3,male,4
common_voice_en_19615325.mp3,male,4
common_voice_en_19949581.mp3,male,5
common_voice_en_18667975.mp3,male,3
common_voice_en_18404771.mp3,female,3
common_voice_en_17822129.mp3,female,3
common_voice_en_18705193.mp3,female,4
common_voice_en_142232.mp3,female,4
common_voice_en_19981645.mp3,female,5
common_voice_en_18502810.mp3,female,5
common_voice_en_19697918.mp3,female,5
common_voice_en_17254452.mp3,female,5
common_voice_en_18720080.mp3,female,4
common_voice_en_18434939.mp3,male,4
common_voice_en_17261062.mp3,male,4
common_voice_en_19716026.mp3,female,3
common_voice_en_20021275.mp3,female,5
common_voice_en_18606608.mp3,male,4
common_voice_en_247180.mp3,male,3
common_voice_en_172338.mp3,male,3
common_voice_en_202251.mp3,male,5
common_voice_en_20021937.mp3,male,5
common_voice_en_19974565.mp3,female,5
common_voice_en_142277.mp3,female,5
common_voice_en_18659791.mp3,male,4
common_voice_en_17256567.mp3,male,3
common_voice_en_149029.mp3,male,3
common_voice_en_19913608.mp3,male,5
common_voice_en_18869136.mp3,male,5
common_voice_en_19843778.mp3,male,5
common_voice_en_33694.mp3,male,3
common_voice_en_141995.mp3,female,4
common_voice_en_19743435.mp3,female,4
common_voice_en_19097.mp3,male,3
common_voice_en_17271235.mp3,female,3
common_voice_en_20045392.mp3,female,5
common_voice_en_18063518.mp3,male,3
common_voice_en_145173.mp3,male,3
common_voice_en_17282343.mp3,female,3
common_voice_en_19807752.mp3,female,4
common_voice_en_19803563.mp3,female,3
common_voice_en_19747008.mp3,female,4
common_voice_en_19807707.mp3,female,5
common_voice_en_158522.mp3,male,4
common_voice_en_18471226.mp3,male,4
common_voice_en_17249432.mp3,female,5
common_voice_en_17272383.mp3,female,5
common_voice_en_19311297.mp3,male,3
common_voice_en_218463.mp3,female,5
common_voice_en_18540799.mp3,male,5
common_voice_en_18647044.mp3,female,4
common_voice_en_141955.mp3,female,5
common_voice_en_18065577.mp3,female,3
common_voice_en_17771711.mp3,female,3
common_voice_en_11208926.mp3,female,3
common_voice_en_19688223.mp3,male,5
common_voice_en_18497712.mp3,female,3
common_voice_en_19272360.mp3,male,5
common_voice_en_20092762.mp3,female,5
common_voice_en_18139146.mp3,female,4
common_voice_en_20007204.mp3,female,3
common_voice_en_18750927.mp3,female,3
common_voice_en_17279313.mp3,male,4
common_voice_en_17450794.mp3,female,3
common_voice_en_17434740.mp3,female,3
common_voice_en_18507154.mp3,male,4
common_voice_en_18480333.mp3,female,4
common_voice_en_18507353.mp3,male,5
